Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping_Days,Profit_Margin,Order_Year,Order_Month,High_Discount
3091,CA-2016-112123,2016-03-03,2016-03-08,standard class,BH-11710,Brosina Hoffman,consumer,united states,newark,delaware,19711,east,OFF-BI-10001071,office supplies,binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,5,0.49,2016,3,no
3092,CA-2016-112123,2016-03-03,2016-03-08,standard class,BH-11710,Brosina Hoffman,consumer,united states,newark,delaware,19711,east,TEC-PH-10001557,technology,phones,Pyle PMP37LED,479.95,5,0.0,129.5865,5,0.27,2016,3,no
3093,CA-2016-112123,2016-03-03,2016-03-08,standard class,BH-11710,Brosina Hoffman,consumer,united states,newark,delaware,19711,east,OFF-PA-10001977,office supplies,paper,Xerox 194,166.44,3,0.0,79.8912,5,0.48,2016,3,no
3094,CA-2015-114468,2015-08-23,2015-08-23,same day,TD-20995,Tamara Dahlen,consumer,united states,bolingbrook,illinois,60440,central,OFF-SU-10004231,office supplies,supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.772,0,0.0875,2015,8,no
3095,CA-2015-114468,2015-08-23,2015-08-23,same day,TD-20995,Tamara Dahlen,consumer,united states,bolingbrook,illinois,60440,central,OFF-PA-10000809,office supplies,paper,Xerox 206,10.368,2,0.2,3.6288,0,0.35,2015,8,no
3096,CA-2015-114468,2015-08-23,2015-08-23,same day,TD-20995,Tamara Dahlen,consumer,united states,bolingbrook,illinois,60440,central,OFF-FA-10003021,office supplies,fasteners,Staples,12.032,8,0.2,2.256,0,0.18749999999999997,2015,8,no
3097,CA-2015-114468,2015-08-23,2015-08-23,same day,TD-20995,Tamara Dahlen,consumer,united states,bolingbrook,illinois,60440,central,OFF-AP-10000696,office supplies,appliances,Holmes Odor Grabber,5.768,2,0.8,-13.5548,0,-2.35,2015,8,yes
3098,CA-2017-135692,2017-04-27,2017-05-01,standard class,CV-12805,Cynthia Voltz,corporate,united states,fort worth,texas,76106,central,OFF-LA-10001158,office supplies,labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592,4,0.35000000000000003,2017,4,no
3099,CA-2017-135692,2017-04-27,2017-05-01,standard class,CV-12805,Cynthia Voltz,corporate,united states,fort worth,texas,76106,central,FUR-BO-10002268,furniture,bookcases,Sauder Barrister Bookcases,220.2656,4,0.32,-42.1096,4,-0.19117647058823528,2017,4,yes
3100,CA-2017-131233,2017-04-14,2017-04-19,standard class,CS-12355,Christine Sundaresam,consumer,united states,new york city,new york,10024,east,OFF-BI-10000829,office supplies,binders,Avery Non-Stick Binders,10.776,3,0.2,3.5022,5,0.325,2017,4,no
3101,CA-2017-131233,2017-04-14,2017-04-19,standard class,CS-12355,Christine Sundaresam,consumer,united states,new york city,new york,10024,east,FUR-BO-10003441,furniture,bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.352,3,0.2,9.0882,5,0.0375,2017,4,no
3102,CA-2017-119578,2017-12-22,2017-12-27,second class,JG-15310,Jason Gross,corporate,united states,providence,rhode island,2908,east,OFF-SU-10003505,office supplies,supplies,Premier Electric Letter Opener,695.16,6,0.0,34.758,5,0.05,2017,12,no
3103,CA-2017-119578,2017-12-22,2017-12-27,second class,JG-15310,Jason Gross,corporate,united states,providence,rhode island,2908,east,FUR-BO-10003660,furniture,bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98,1,0.0,50.8254,5,0.23,2017,12,no
3104,CA-2016-124562,2016-12-08,2016-12-12,standard class,JP-16135,Julie Prescott,home office,united states,columbus,ohio,43229,east,OFF-BI-10001267,office supplies,binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,0.7,-9.5018,4,-0.7333333333333333,2016,12,yes
3105,US-2017-140074,2017-03-23,2017-03-29,standard class,EC-14050,Erin Creighton,consumer,united states,new york city,new york,10024,east,OFF-PA-10002741,office supplies,paper,Xerox 1980,25.68,6,0.0,11.556,6,0.44999999999999996,2017,3,no
3106,CA-2016-103037,2016-07-25,2016-07-29,standard class,KH-16630,Ken Heidel,corporate,united states,houston,texas,77070,central,OFF-LA-10004345,office supplies,labels,Avery 493,15.712,4,0.2,5.6956,4,0.3625,2016,7,no
3107,CA-2017-127460,2017-07-10,2017-07-14,standard class,FG-14260,Frank Gastineau,home office,united states,aurora,illinois,60505,central,OFF-ST-10004340,office supplies,storage,"Fellowes Mobile File Cart, Black",298.464,6,0.2,26.1156,4,0.08750000000000001,2017,7,no
3108,CA-2016-121671,2016-07-17,2016-07-22,standard class,AA-10480,Andrew Allen,consumer,united states,springfield,missouri,65807,central,OFF-PA-10001471,office supplies,paper,Strathmore Photo Frame Cards,21.93,3,0.0,10.0878,5,0.45999999999999996,2016,7,no
3109,CA-2016-121671,2016-07-17,2016-07-22,standard class,AA-10480,Andrew Allen,consumer,united states,springfield,missouri,65807,central,OFF-ST-10002344,office supplies,storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0.0,4.8588,5,0.019999999999999997,2016,7,no
3110,CA-2016-121671,2016-07-17,2016-07-22,standard class,AA-10480,Andrew Allen,consumer,united states,springfield,missouri,65807,central,OFF-PA-10001892,office supplies,paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,1,0.0,3.7436,5,0.49,2016,7,no
3111,CA-2016-121671,2016-07-17,2016-07-22,standard class,AA-10480,Andrew Allen,consumer,united states,springfield,missouri,65807,central,OFF-PA-10001934,office supplies,paper,Xerox 1993,51.84,8,0.0,25.4016,5,0.48999999999999994,2016,7,no
3112,CA-2016-121671,2016-07-17,2016-07-22,standard class,AA-10480,Andrew Allen,consumer,united states,springfield,missouri,65807,central,OFF-ST-10000078,office supplies,storage,Tennsco 6- and 18-Compartment Lockers,265.17,1,0.0,47.7306,5,0.18,2016,7,no
3113,CA-2016-150350,2016-08-23,2016-08-30,standard class,MS-17770,Maxwell Schwartz,consumer,united states,seattle,washington,98105,west,TEC-MA-10001972,technology,machines,Okidata C331dn Printer,837.6,3,0.2,62.82,7,0.075,2016,8,no
3114,CA-2016-150350,2016-08-23,2016-08-30,standard class,MS-17770,Maxwell Schwartz,consumer,united states,seattle,washington,98105,west,OFF-EN-10002504,office supplies,envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.9,5,0.0,63.873,7,0.47,2016,8,no
3115,CA-2016-150350,2016-08-23,2016-08-30,standard class,MS-17770,Maxwell Schwartz,consumer,united states,seattle,washington,98105,west,OFF-PA-10002160,office supplies,paper,Xerox 1978,34.68,6,0.0,16.9932,7,0.49000000000000005,2016,8,no
3116,CA-2016-150350,2016-08-23,2016-08-30,standard class,MS-17770,Maxwell Schwartz,consumer,united states,seattle,washington,98105,west,FUR-CH-10001973,furniture,chairs,Office Star Flex Back Scooter Chair with White Frame,532.704,6,0.2,-39.9528,7,-0.07500000000000001,2016,8,no
3117,CA-2016-150350,2016-08-23,2016-08-30,standard class,MS-17770,Maxwell Schwartz,consumer,united states,seattle,washington,98105,west,OFF-AP-10001492,office supplies,appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,0.0,11.206,7,0.25999999999999995,2016,8,no
3118,CA-2016-150350,2016-08-23,2016-08-30,standard class,MS-17770,Maxwell Schwartz,consumer,united states,seattle,washington,98105,west,OFF-SU-10002189,office supplies,supplies,Acme Rosewood Handle Letter Opener,15.88,4,0.0,0.1588,7,0.009999999999999998,2016,8,no
3119,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,FUR-CH-10003312,furniture,chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637,1,-0.16249999999999998,2015,6,no
3120,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,TEC-PH-10002496,technology,phones,Cisco SPA301,249.584,2,0.2,31.198,1,0.125,2015,6,no
3121,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,FUR-FU-10003464,furniture,furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,3,0.2,7.3008,1,0.15,2015,6,no
3122,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,OFF-AR-10000380,office supplies,art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,2,0.2,7.596,1,0.125,2015,6,no
3123,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,OFF-BI-10004593,office supplies,binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,1,-0.8,2015,6,yes
3124,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,OFF-BI-10001308,office supplies,binders,GBC Standard Plastic Binding Systems' Combs,3.768,2,0.7,-3.14,1,-0.8333333333333334,2015,6,yes
3125,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,OFF-ST-10001780,office supplies,storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,1,0.05,2015,6,no
3126,CA-2015-121720,2015-06-11,2015-06-12,first class,JE-15610,Jim Epp,corporate,united states,lakeland,florida,33801,south,OFF-ST-10003816,office supplies,storage,Fellowes High-Stak Drawer Files,563.808,4,0.2,21.1428,1,0.037500000000000006,2015,6,no
3127,CA-2017-149895,2017-09-08,2017-09-12,standard class,EB-14110,Eugene Barchas,consumer,united states,philadelphia,pennsylvania,19134,east,TEC-PH-10002200,technology,phones,Aastra 6757i CT Wireless VoIP phone,258.528,2,0.4,-47.3968,4,-0.18333333333333332,2017,9,yes
3128,CA-2017-147564,2017-10-02,2017-10-06,standard class,BP-11155,Becky Pak,consumer,united states,new york city,new york,10011,east,OFF-PA-10004438,office supplies,paper,Xerox 1907,49.12,4,0.0,23.0864,4,0.47000000000000003,2017,10,no
3129,CA-2014-136399,2014-12-16,2014-12-17,first class,CC-12100,Chad Cunningham,home office,united states,los angeles,california,90049,west,FUR-FU-10004090,furniture,furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718,1,0.32999999999999996,2014,12,no
3130,CA-2014-136399,2014-12-16,2014-12-17,first class,CC-12100,Chad Cunningham,home office,united states,los angeles,california,90049,west,FUR-CH-10002602,furniture,chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,1,0.075,2014,12,no
3131,CA-2014-136399,2014-12-16,2014-12-17,first class,CC-12100,Chad Cunningham,home office,united states,los angeles,california,90049,west,TEC-AC-10001142,technology,accessories,First Data FD10 PIN Pad,395.0,5,0.0,39.5,1,0.1,2014,12,no
3132,CA-2014-136399,2014-12-16,2014-12-17,first class,CC-12100,Chad Cunningham,home office,united states,los angeles,california,90049,west,TEC-PH-10004977,technology,phones,GE 30524EE4,627.168,4,0.2,70.5564,1,0.11249999999999999,2014,12,no
3133,CA-2014-107916,2014-08-24,2014-08-26,first class,JP-15460,Jennifer Patt,corporate,united states,oceanside,new york,11572,east,FUR-FU-10004586,furniture,furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,2,0.48,2014,8,no
3134,CA-2014-107916,2014-08-24,2014-08-26,first class,JP-15460,Jennifer Patt,corporate,united states,oceanside,new york,11572,east,OFF-BI-10001116,office supplies,binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,3,0.2,4.4352,2,0.35,2014,8,no
3135,CA-2017-164168,2017-11-12,2017-11-18,standard class,LS-16975,Lindsay Shagiari,home office,united states,dallas,texas,75081,central,OFF-BI-10000666,office supplies,binders,Surelock Post Binders,30.56,5,0.8,-45.84,6,-1.5000000000000002,2017,11,yes
3136,CA-2017-164168,2017-11-12,2017-11-18,standard class,LS-16975,Lindsay Shagiari,home office,united states,dallas,texas,75081,central,OFF-ST-10002583,office supplies,storage,Fellowes Neat Ideas Storage Cubes,77.952,3,0.2,-15.5904,6,-0.2,2017,11,no
3137,CA-2017-164168,2017-11-12,2017-11-18,standard class,LS-16975,Lindsay Shagiari,home office,united states,dallas,texas,75081,central,TEC-PH-10004908,technology,phones,Panasonic KX TS3282W Corded phone,67.992,1,0.2,8.499,6,0.125,2017,11,no
3138,CA-2017-164168,2017-11-12,2017-11-18,standard class,LS-16975,Lindsay Shagiari,home office,united states,dallas,texas,75081,central,OFF-EN-10001219,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224,2,0.2,4.4312,6,0.36249999999999993,2017,11,no
3139,CA-2017-164168,2017-11-12,2017-11-18,standard class,LS-16975,Lindsay Shagiari,home office,united states,dallas,texas,75081,central,TEC-AC-10004568,technology,accessories,Maxell LTO Ultrium - 800 GB,44.784,2,0.2,-0.5598,6,-0.012499999999999999,2017,11,no
3140,CA-2017-164168,2017-11-12,2017-11-18,standard class,LS-16975,Lindsay Shagiari,home office,united states,dallas,texas,75081,central,FUR-FU-10001756,furniture,furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,3,0.6,-17.7072,6,-0.775,2017,11,yes
3141,CA-2015-112557,2015-04-25,2015-04-28,first class,JL-15850,John Lucas,consumer,united states,new york city,new york,10035,east,OFF-AP-10002311,office supplies,appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3,0.0,90.8292,3,0.44,2015,4,no
3142,US-2014-122959,2014-12-12,2014-12-12,same day,CY-12745,Craig Yedwab,corporate,united states,san antonio,texas,78207,central,OFF-BI-10003650,office supplies,binders,GBC DocuBind 300 Electric Binding Machine,210.392,2,0.8,-336.6272,0,-1.6,2014,12,yes
3143,CA-2017-162572,2017-09-25,2017-09-27,second class,RB-19360,Raymond Buch,consumer,united states,cincinnati,ohio,45231,east,TEC-AC-10003628,technology,accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.988,2,0.3,2017,9,no
3144,CA-2017-162572,2017-09-25,2017-09-27,second class,RB-19360,Raymond Buch,consumer,united states,cincinnati,ohio,45231,east,OFF-AR-10001547,office supplies,art,Newell 311,10.608,6,0.2,0.9282,2,0.0875,2017,9,no
3145,US-2016-148110,2016-09-05,2016-09-11,standard class,AR-10825,Anthony Rawles,corporate,united states,austin,texas,78745,central,FUR-CH-10002647,furniture,chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,6,-0.07142857142857142,2016,9,yes
3146,CA-2017-131828,2017-02-11,2017-02-13,second class,CS-11845,Cari Sayre,corporate,united states,seattle,washington,98105,west,FUR-CH-10004495,furniture,chairs,"Global Leather and Oak Executive Chair, Black",963.136,4,0.2,108.3528,2,0.1125,2017,2,no
3147,CA-2017-131828,2017-02-11,2017-02-13,second class,CS-11845,Cari Sayre,corporate,united states,seattle,washington,98105,west,TEC-PH-10002923,technology,phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679,2,0.08750000000000001,2017,2,no
3148,CA-2014-109218,2014-06-30,2014-07-03,second class,AR-10825,Anthony Rawles,corporate,united states,los angeles,california,90004,west,OFF-AR-10001374,office supplies,art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5,0.0,10.368,3,0.32,2014,6,no
3149,CA-2016-120558,2016-06-07,2016-06-10,first class,RD-19810,Ross DeVincentis,home office,united states,new york city,new york,10035,east,OFF-PA-10003441,office supplies,paper,Xerox 226,32.4,5,0.0,15.552,3,0.48,2016,6,no
3150,US-2014-109036,2014-12-20,2014-12-25,standard class,KH-16510,Keith Herrera,consumer,united states,seattle,washington,98103,west,OFF-LA-10002043,office supplies,labels,Avery 489,31.05,3,0.0,14.904,5,0.48,2014,12,no
3151,CA-2015-147830,2015-12-15,2015-12-18,first class,NF-18385,Natalie Fritzler,consumer,united states,newark,ohio,43055,east,TEC-AC-10002049,technology,accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6,0.2,607.608,3,0.3,2015,12,no
3152,CA-2015-147830,2015-12-15,2015-12-18,first class,NF-18385,Natalie Fritzler,consumer,united states,newark,ohio,43055,east,TEC-MA-10000418,technology,machines,Cubify CubeX 3D Printer Double Head Print,1799.994,2,0.7,-2639.9912,3,-1.4666666666666668,2015,12,yes
3153,CA-2015-147830,2015-12-15,2015-12-18,first class,NF-18385,Natalie Fritzler,consumer,united states,newark,ohio,43055,east,TEC-PH-10004908,technology,phones,Panasonic KX TS3282W Corded phone,101.988,2,0.4,-16.998,3,-0.16666666666666669,2015,12,yes
3154,CA-2015-147830,2015-12-15,2015-12-18,first class,NF-18385,Natalie Fritzler,consumer,united states,newark,ohio,43055,east,FUR-FU-10004091,furniture,furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",262.864,7,0.2,69.0018,3,0.2625,2015,12,no
3155,CA-2017-150497,2017-07-20,2017-07-24,standard class,SM-20950,Suzanne McNair,corporate,united states,maple grove,minnesota,55369,central,OFF-BI-10004600,office supplies,binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,4,0.44999999999999996,2017,7,no
3156,CA-2014-128986,2014-08-03,2014-08-05,second class,GH-14410,Gary Hansen,home office,united states,glendale,arizona,85301,west,OFF-PA-10001289,office supplies,paper,White Computer Printout Paper by Universal,93.024,3,0.2,33.7212,2,0.36250000000000004,2014,8,no
3157,CA-2015-139584,2015-08-24,2015-08-28,standard class,EM-13810,Eleni McCrary,corporate,united states,new york city,new york,10009,east,FUR-TA-10001539,furniture,tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,4,-0.26666666666666666,2015,8,yes
3158,CA-2015-139584,2015-08-24,2015-08-28,standard class,EM-13810,Eleni McCrary,corporate,united states,new york city,new york,10009,east,TEC-AC-10001266,technology,accessories,Memorex Micro Travel Drive 8 GB,26.0,2,0.0,11.7,4,0.44999999999999996,2015,8,no
3159,US-2016-162677,2016-03-26,2016-03-27,first class,DB-13210,Dean Braden,consumer,united states,jacksonville,north carolina,28540,south,OFF-ST-10001291,office supplies,storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,0.2,5.9185,1,0.0875,2016,3,no
3160,US-2016-162677,2016-03-26,2016-03-27,first class,DB-13210,Dean Braden,consumer,united states,jacksonville,north carolina,28540,south,TEC-AC-10001314,technology,accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,1,-0.15000000000000002,2016,3,no
3161,US-2014-150924,2014-09-12,2014-09-16,second class,PT-19090,Pete Takahito,consumer,united states,houston,texas,77070,central,OFF-BI-10004040,office supplies,binders,Wilson Jones Impact Binders,5.18,5,0.8,-8.029,4,-1.55,2014,9,yes
3162,CA-2014-153969,2014-09-21,2014-09-25,standard class,HF-14995,Herbert Flentye,consumer,united states,san francisco,california,94109,west,OFF-EN-10001539,office supplies,envelopes,Staple envelope,15.56,2,0.0,7.3132,4,0.47,2014,9,no
3163,CA-2014-153969,2014-09-21,2014-09-25,standard class,HF-14995,Herbert Flentye,consumer,united states,san francisco,california,94109,west,OFF-EN-10004483,office supplies,envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.8245,4,0.47000000000000003,2014,9,no
